Name,cr_numeric,actual_hp,predicted_hp,hp_delta,hp_delta_pct,hp_delta_pct_percentile,hp_baseline,ac_baseline,attack_baseline,dpr_baseline,dc_baseline,highest_attack_bonus,highest_save_dc,estimated_dpr,feature_dpr,legendary_dpr,total_dpr,feature_ac,total_ac,feature_attack,total_attack,feature_hp,ac_deviation,attack_deviation,dpr_deviation,save_dc_deviation,hp_after_phase2,hp_after_resist_immun_penalty,residual_hp,has_legendary_resistance_scaled,has_regeneration_scaled,has_flying,save_proficiency_count,resistance_count,immunity_count,vulnerability_count,legendary_actions_per_round,has_spellcasting,size_ordinal,size_ordinal_baseline,size_ordinal_deviation,feature_aggressive,feature_ambusher,feature_amorphous,feature_amphibious,feature_angelic_weapons,feature_antimagic_susceptibility,feature_avoidance,feature_blind_senses,feature_blood_frenzy,feature_breath_weapon,feature_brute,feature_charge,feature_charm,feature_constrict,feature_damage_absorption,feature_damage_transfer,feature_death_burst,feature_devils_sight,feature_dive_attack,feature_echolocation,feature_elemental_body,feature_enlarge,feature_etherealness,feature_false_appearance,feature_fey_ancestry,feature_fiendish_blessing,feature_flyby,feature_frightful_presence,feature_grapple,feature_grappler,feature_hold_breath,feature_horrifying_visage,feature_illumination,feature_immutable_form,feature_incorporeal_movement,feature_innate_spellcasting,feature_invisibility,feature_keen_senses,feature_labyrinthine_recall,feature_leadership,feature_legendary_resistance,feature_life_drain,feature_light_sensitivity,feature_magic_resistance,feature_magic_weapons,feature_martial_advantage,feature_mimicry,feature_nightmare_haunting,feature_nimble_escape,feature_otherworldly_perception,feature_pack_tactics,feature_parry,feature_possession,feature_pounce,feature_prone,feature_psychic_defense,feature_rampage,feature_read_thoughts,feature_reckless,feature_redirect_attack,feature_reel,feature_regeneration,feature_rejuvenation,feature_relentless,feature_shadow_stealth,feature_shapechange,feature_siege_monster,feature_slippery,feature_sneak_attack,feature_spell_immunity,feature_spellcasting,feature_spider_climb,feature_standing_leap,feature_steadfast,feature_stench,feature_sunlight_sensitivity,feature_superior_invisibility,feature_sure_footed,feature_surprise_attack,feature_swallow,feature_teleport,feature_terrain_camouflage,feature_threatening_reach,feature_tunneler,feature_turn_immunity,feature_turn_resistance,feature_two_heads,feature_web,feature_web_sense,feature_web_walker,feature_wounded_fury,inflicts_poisoned,inflicts_blinded,inflicts_charmed,inflicts_deafened,inflicts_frightened,inflicts_incapacitated,inflicts_paralyzed,inflicts_petrified,inflicts_restrained,inflicts_stunned,cr_tier,Type,Size,Challenge_Rating,HP,AC,ac_value,has_advantage_condition,has_disadvantage_condition,has_attackers_advantage,inflicts_prone,has_grapple
Pegasus,2.0,59,56.07210491378352,-2.9278950862164805,-4.962534044434713,11.11111111111111,54.0,13.0,5.0,17.0,13.0,6.0,0,11.0,0.0,0,11.0,2,14,0,6.0,0.0,1.0,1.0,-6.0,0.0,54.5,54.5,4.5,0.0,0.0,1,3,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,celestial,Large,2,59 (7d10+21),12,12,0,0,0,0,0
Silver Dragon Wyrmling,2.0,45,12.309493166407005,-32.69050683359299,-72.64557074131775,85.85858585858585,54.0,13.0,5.0,17.0,13.0,6.0,13,9.5,8.833333333333334,0,18.333333333333336,4,21,0,6.0,0.0,8.0,1.0,1.3333333333333357,0.0,29.666666666666664,29.666666666666664,15.333333333333336,0.0,0.0,1,4,0,1,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,cr2,dragon,Medium,2,45 (6d8+18),17 (Natural Armor),17,0,0,0,0,0
Ettercap,2.0,44,54.96395363975519,10.96395363975519,24.918076453989066,51.515151515151516,54.0,13.0,5.0,17.0,13.0,4.0,11,18.0,0.0,0,18.0,1,14,0,4.0,0.0,1.0,-1.0,1.0,-2.0,63.5,63.5,-19.5,0.0,0.0,0,0,0,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,cr2,monstrosity,Medium,2,44 (8d8+8),13 (Natural Armor),13,0,0,0,0,0
Centaur,2.0,45,38.57210491378352,-6.4278950862164805,-14.284211302703289,28.28282828282828,54.0,13.0,5.0,17.0,13.0,6.0,0,33.5,0.0,0,33.5,0,12,0,6.0,0.0,-1.0,1.0,16.5,0.0,37.0,37.0,8.0,0.0,0.0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,monstrosity,Large,2,45 (6d10+12),12,12,0,0,0,0,0
Berserker,2.0,67,61.5,-5.5,-8.208955223880597,17.17171717171717,54.0,13.0,5.0,17.0,13.0,5.0,0,9.5,0.0,0,9.5,0,13,0,5.0,0.0,0.0,0.0,-7.5,0.0,61.5,61.5,5.5,0.0,0.0,0,0,0,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,humanoid (any race),Medium,2,67 (9d8+27),13 (Hide Armor),13,0,0,0,0,0
Gelatinous Cube,2.0,84,72.57210491378352,-11.42789508621648,-13.604637007400571,27.27272727272727,54.0,13.0,5.0,17.0,13.0,4.0,15,10.5,0.0,0,10.5,0,6,0,4.0,0.0,-7.0,-1.0,-6.5,2.0,71.0,71.0,13.0,0.0,0.0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cr2,ooze,Large,2,84 (8d10+40),6,6,0,0,0,0,0
Gargoyle,2.0,52,50.75,-1.25,-2.403846153846154,2.0202020202020203,54.0,13.0,5.0,17.0,13.0,4.0,0,11.0,0.0,0,11.0,0,15,0,4.0,0.0,2.0,-1.0,-6.0,0.0,58.0,50.75,1.25,0.0,0.0,1,0,3,1,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,elemental,Medium,2,52 (7d8+21),15 (Natural Armor),15,0,0,0,0,0
Ghast,2.0,36,45.606780139495534,9.606780139495534,26.685500387487593,54.54545454545454,54.0,13.0,5.0,17.0,13.0,5.0,10,12.0,0.0,0,12.0,1,14,0,5.0,0.0,1.0,0.0,-5.0,-3.0,71.5,71.5,-35.5,0.0,0.0,0,0,1,1,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,cr2,undead,Medium,2,36 (8d8),13,13,0,0,0,0,0
Giant Boar,2.0,42,56.94710491378352,14.94710491378352,35.588345032817905,66.66666666666666,54.0,13.0,5.0,17.0,13.0,5.0,13,10.0,0.0,0,10.0,0,12,0,5.0,7.0,-1.0,0.0,-7.0,0.0,55.375,55.375,-13.375,0.0,0.0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,beast,Large,2,42 (5d10+15),12 (Natural Armor),12,0,0,0,1,0
Ochre Jelly,2.0,45,75.57210491378352,30.57210491378352,67.93801091951893,82.82828282828282,54.0,13.0,5.0,17.0,13.0,4.0,0,12.5,0.0,0,12.5,0,8,0,4.0,0.0,-5.0,-1.0,-4.5,0.0,74.0,74.0,-29.0,0.0,0.0,0,0,1,2,0,0,0,3,2.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,ooze,Large,2,45 (6d10+12),8,8,0,0,0,0,0
Minotaur Skeleton,2.0,67,54.52317151695895,-12.476828483041047,-18.62213206424037,39.39393939393939,54.0,13.0,5.0,17.0,13.0,6.0,14,17.0,0.0,0,17.0,0,12,0,6.0,0.0,-1.0,1.0,0.0,1.0,47.375,47.375,19.625,0.0,0.0,0,0,0,1,1,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,undead,Large,2,67 (9d10+18),12 (Natural Armor),12,0,0,0,1,0
Mimic,2.0,58,61.5,3.5,6.0344827586206895,15.151515151515152,54.0,13.0,5.0,17.0,13.0,5.0,13,12.0,0.0,0,12.0,0,12,0,5.0,0.0,-1.0,0.0,-5.0,0.0,61.5,61.5,-3.5,0.0,0.0,0,0,0,1,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,monstrosity (shapechanger),Medium,2,58 (9d8+18),12 (Natural Armor),12,0,0,0,0,1
Hunter Shark,2.0,45,47.07210491378352,2.0721049137835195,4.604677586185598,10.1010101010101,54.0,13.0,5.0,17.0,13.0,6.0,0,13.0,0.0,0,13.0,0,12,4,10.0,0.0,-1.0,5.0,-4.0,0.0,45.5,45.5,-0.5,0.0,0.0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,beast,Large,2,45 (6d10+12),12 (Natural Armor),12,0,0,0,0,0
Ogre,2.0,59,61.57210491378352,2.5721049137835195,4.359499853870371,9.090909090909092,54.0,13.0,5.0,17.0,13.0,6.0,0,13.0,0.0,0,13.0,0,11,0,6.0,0.0,-2.0,1.0,-4.0,0.0,60.0,60.0,-1.0,0.0,0.0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,giant,Large,2,59 (7d10+21),11 (Hide Armor),11,0,0,0,0,0
Merrow,2.0,45,52.07210491378352,7.0721049137835195,15.71578869729671,33.33333333333333,54.0,13.0,5.0,17.0,13.0,6.0,0,17.5,0.0,0,17.5,0,13,0,6.0,0.0,0.0,1.0,0.5,0.0,50.5,50.5,-5.5,0.0,0.0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,monstrosity,Large,2,45 (6d10+12),13 (Natural Armor),13,0,0,0,0,0
Saber-Toothed Tiger,2.0,52,50.44710491378352,-1.5528950862164805,-2.9863367042624622,4.040404040404041,54.0,13.0,5.0,17.0,13.0,6.0,14,12.0,3.5,0,15.5,0,12,0,6.0,0.0,-1.0,1.0,-1.5,1.0,48.875,48.875,3.125,0.0,0.0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,beast,Large,2,52 (7d10 + 14),12,12,0,0,0,1,0
Sea Hag,2.0,52,41.10005708233533,-10.899942917664667,-20.961428687816667,43.43434343434344,54.0,13.0,5.0,17.0,13.0,5.0,16,10.0,0.0,0,10.0,0,14,0,5.0,0.0,1.0,0.0,-7.0,3.0,41.25,41.25,10.75,0.0,0.0,0,0,0,0,0,0,0,2,2.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,cr2,fey,Medium,2,52 (7d8+21),14 (Natural Armor),14,1,0,0,0,0
Ogre Zombie,2.0,85,62.07210491378352,-22.92789508621648,-26.97399421907821,55.55555555555556,54.0,13.0,5.0,17.0,13.0,6.0,0,13.0,0.0,0,13.0,0,8,0,6.0,7.0,-5.0,1.0,-4.0,0.0,60.5,60.5,24.5,0.0,0.0,0,1,0,1,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,undead,Large,2,85 (9d10+36),8,8,0,0,0,0,0
Rug of Smothering,2.0,33,39.53170060278249,6.531700602782493,19.79303212964392,42.42424242424242,54.0,13.0,5.0,17.0,13.0,5.0,13,0.0,0.0,0,0.0,0,12,0,5.0,27.0,-1.0,0.0,-17.0,0.0,46.5,46.5,-13.5,0.0,0.0,0,0,0,2,0,0,0,3,2.0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,cr2,construct,Large,2,33 (6d10),12,12,0,0,0,0,1
Rhinoceros,2.0,45,46.44710491378352,1.4471049137835195,3.21578869729671,6.0606060606060606,54.0,13.0,5.0,17.0,13.0,7.0,15,14.0,0.0,0,14.0,0,11,0,7.0,0.0,-2.0,2.0,-3.0,2.0,44.875,44.875,0.125,0.0,0.0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,beast,Large,2,45 (6d10+12),11 (Natural Armor),11,0,0,0,1,0
Gibbering Mouther,2.0,67,45.334595688998974,-21.665404311001026,-32.336424344777654,63.63636363636363,54.0,13.0,5.0,17.0,13.0,2.0,13,35.0,0.0,0,35.0,0,9,0,2.0,0.0,-4.0,-3.0,18.0,0.0,53.875,53.875,13.125,0.0,0.0,0,0,0,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,cr2,aberration,Medium,2,67 (9d8+27),9,9,0,0,0,1,0
Grick,2.0,27,49.875,22.875,84.72222222222221,88.88888888888889,54.0,13.0,5.0,17.0,13.0,4.0,0,14.5,0.0,0,14.5,0,14,0,4.0,0.0,1.0,-1.0,-2.5,0.0,57.0,49.875,-22.875,0.0,0.0,0,0,3,0,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,monstrosity,Medium,2,27 (6d8),14 (Natural Armor),14,0,0,0,0,0
Giant Elk,2.0,42,40.51920982756704,-1.480790172432961,-3.5256908867451453,7.07070707070707,54.0,13.0,5.0,17.0,13.0,6.0,14,22.0,0.0,0,22.0,0,14,0,6.0,0.0,1.0,1.0,5.0,1.0,37.375,37.375,4.625,0.0,0.0,0,0,0,0,0,0,0,4,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,beast,Huge,2,42 (5d12+10),14 (Natural Armor),14,0,0,0,1,0
Priest,2.0,27,63.75,36.75,136.11111111111111,95.95959595959596,54.0,13.0,5.0,17.0,13.0,2.0,13,14.0,0.0,0,14.0,0,13,0,2.0,0.0,0.0,-3.0,-3.0,0.0,63.75,63.75,-36.75,0.0,0.0,0,0,0,0,0,0,1,2,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,humanoid (any race),Medium,2,27 (5d8+5),13 (Chain Shirt),13,1,0,0,0,0
Griffon,2.0,59,52.57210491378352,-6.4278950862164805,-10.89473743426522,22.22222222222222,54.0,13.0,5.0,17.0,13.0,6.0,0,19.5,0.0,0,19.5,0,12,0,6.0,0.0,-1.0,1.0,2.5,0.0,51.0,51.0,8.0,0.0,0.0,1,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,monstrosity,Large,2,59 (7d10+21),12,12,0,0,0,0,0
Green Dragon Wyrmling,2.0,38,42.666666666666664,4.666666666666664,12.280701754385959,24.242424242424242,54.0,13.0,5.0,17.0,13.0,4.0,11,11.0,10.333333333333334,0,21.333333333333336,4,21,0,4.0,0.0,8.0,-1.0,4.333333333333336,-2.0,42.666666666666664,42.666666666666664,-4.666666666666664,0.0,0.0,1,4,0,1,0,0,0,2,2.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,dragon,Medium,2,38 (7d8+7),17 (Natural Armor),17,0,0,0,0,0
Polar Bear,2.0,42,47.57210491378352,5.5721049137835195,13.266916461389332,25.252525252525253,54.0,13.0,5.0,17.0,13.0,7.0,0,21.5,0.0,0,21.5,0,12,0,7.0,0.0,-1.0,2.0,4.5,0.0,46.0,46.0,-4.0,0.0,0.0,0,0,0,0,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,beast,Large,2,42 (5d10+15),12 (Natural Armor),12,0,0,0,0,0
Giant Constrictor Snake,2.0,60,43.14420982756704,-16.85579017243296,-28.0929836207216,56.56565656565656,54.0,13.0,5.0,17.0,13.0,6.0,16,13.0,0.0,0,13.0,1,13,0,6.0,0.0,0.0,1.0,-4.0,3.0,40.0,40.0,20.0,0.0,0.0,0,0,0,0,0,0,0,4,2.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,cr2,beast,Huge,2,60 (8d12+8),12,12,0,0,0,0,1
Hell Hound,3.0,45,65.79292902233232,20.792929022332316,46.20650893851626,74.74747474747475,78.0,13.0,5.0,23.0,13.0,5.0,12,14.5,9.166666666666666,0,23.666666666666664,0,15,1,6.0,0.0,2.0,1.0,0.6666666666666643,-1.0,74.33333333333334,74.33333333333334,-29.333333333333343,0.0,0.0,0,0,0,1,0,0,0,2,2.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,cr2,fiend,Medium,3,45 (7d8+14),15 (Natural Armor),15,0,0,0,0,0
Nightmare,3.0,68,79.57210491378352,11.57210491378352,17.017801343799295,37.37373737373738,78.0,13.0,5.0,23.0,13.0,6.0,0,20.0,0.0,0,20.0,0,13,0,6.0,0.0,0.0,1.0,-3.0,0.0,78.0,78.0,-10.0,0.0,0.0,1,0,0,1,0,0,0,3,2.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,fiend,Large,3,68 (8d10+24),13 (Natural Armor),13,0,0,0,0,0
Doppelganger,3.0,52,74.16666666666667,22.16666666666667,42.62820512820514,71.71717171717171,78.0,13.0,5.0,23.0,13.0,6.0,0,15.0,3.333333333333333,0,18.333333333333332,0,14,1,7.0,0.0,1.0,2.0,-4.666666666666668,0.0,74.16666666666667,74.16666666666667,-22.16666666666667,0.0,0.0,0,0,0,0,0,0,0,2,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cr2,monstrosity (shapechanger),Medium,3,52 (8d8+16),14,14,0,0,0,0,0
