Name,CR,actual_hp,predicted_hp,hp_error,hp_error_pct,hp_baseline,feature_hp,feature_dpr,feature_ac,feature_attack,hp_after_phase2,hp_after_resist_immun_penalty,resist_immun_resistance_penalty,resist_immun_immunity_penalty,resist_immun_total_penalty,ac_deviation,attack_deviation,dpr_deviation,save_dc_deviation,has_advantage_condition,has_disadvantage_condition,has_attackers_advantage,inflicts_prone,phase2_ac_deviation_contribution,phase2_attack_deviation_contribution,phase2_dpr_deviation_contribution,phase2_save_dc_deviation_contribution,phase2_has_advantage_condition_contribution,phase2_has_disadvantage_condition_contribution,phase2_has_attackers_advantage_contribution,phase2_inflicts_prone_contribution,phase2_total_contribution,has_legendary_resistance_scaled,has_regeneration_scaled,vulnerability_count,legendary_actions_per_round,has_spellcasting,size_ordinal_deviation,has_grapple,inflicts_poisoned,inflicts_blinded,inflicts_charmed,inflicts_deafened,inflicts_frightened,inflicts_incapacitated,inflicts_paralyzed,inflicts_petrified,inflicts_restrained,inflicts_stunned,phase3_has_legendary_resistance_scaled,phase3_has_regeneration_scaled,phase3_vulnerability_count,phase3_legendary_actions_per_round,phase3_has_spellcasting,phase3_size_ordinal_deviation,phase3_has_grapple,phase3_inflicts_poisoned,phase3_inflicts_blinded,phase3_inflicts_charmed,phase3_inflicts_deafened,phase3_inflicts_frightened,phase3_inflicts_incapacitated,phase3_inflicts_paralyzed,phase3_inflicts_petrified,phase3_inflicts_restrained,phase3_inflicts_stunned,phase3_intercept,phase3_total_contribution
Invisible Stalker,6.0,104,145.63409586553811,41.634095865538114,40.03278448609434,134.4,0.0,0.0,1,0,164.65,154.359375,10.290625,0.0,10.290625,0.0,-1.0,-21.0,0.0,0,0,0,0,-0.0,4.0,26.25,-0.0,-0.0,0.0,0.0,-0.0,30.25,0.0,0.0,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,-8.725279134461887,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-8.725279134461887
Drider,6.0,123,109.3195586063622,-13.680441393637807,-11.122310076128299,134.4,0.0,0.0,0,0,142.275,142.275,0.0,0.0,0.0,4.0,-1.0,-5.5,-2.0,1,1,0,0,-14.0,4.0,6.875,12.0,-3.0,2.0,0.0,-0.0,7.875,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-32.955441393637805,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-32.955441393637805
Young White Dragon,6.0,133,92.56666666666666,-40.43333333333334,-30.401002506265666,134.4,0.0,16.166666666666668,4,0,92.56666666666666,92.56666666666666,0.0,0.0,0.0,6.0,0.0,16.66666666666667,0.0,0,0,0,0,-21.0,-0.0,-20.83333333333334,-0.0,-0.0,0.0,0.0,-0.0,-41.83333333333334,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Young Brass Dragon,6.0,110,104.81666666666668,-5.183333333333323,-4.712121212121203,134.4,0.0,15.666666666666666,4,0,104.81666666666668,104.81666666666668,0.0,0.0,0.0,6.0,0.0,11.666666666666664,-1.0,0,0,0,0,-21.0,-0.0,-14.58333333333333,6.0,-0.0,0.0,0.0,-0.0,-29.58333333333333,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mage,6.0,40,37.30261280523366,-2.6973871947663426,-6.7434679869158565,134.4,0.0,0.0,7,0,78.98333333333335,78.98333333333335,0.0,0.0,0.0,4.0,-2.0,44.33333333333333,-1.0,0,0,0,0,-14.0,8.0,-55.41666666666666,6.0,-0.0,0.0,0.0,-0.0,-55.41666666666666,0.0,0.0,0,0,1,-1.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,-8.725279134461887,-0.0,-0.0,-0.0,-32.955441393637805,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-41.68072052809969
Vrock,6.0,104,121.15962292111418,17.159622921114178,16.499637424148247,134.4,0.0,0.0,4,0,151.65,142.171875,9.478125,0.0,9.478125,4.0,-1.0,-17.0,-1.0,0,0,0,0,-14.0,4.0,21.25,6.0,-0.0,0.0,0.0,-0.0,17.25,0.0,0.0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-21.012252078885826,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-21.012252078885826
Wyvern,6.0,110,134.525,24.525000000000006,22.29545454545455,134.4,0.0,0.0,0,0,134.525,134.525,0.0,0.0,0.0,-2.0,0.0,5.5,0.0,0,0,0,0,7.0,-0.0,-6.875,-0.0,-0.0,0.0,0.0,-0.0,0.125,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chimera,6.0,114,129.23333333333335,15.233333333333348,13.362573099415217,134.4,0.0,9.833333333333334,2,0,129.23333333333335,129.23333333333335,0.0,0.0,0.0,1.0,0.0,1.3333333333333357,0.0,0,0,0,0,-3.5,-0.0,-1.6666666666666696,-0.0,-0.0,0.0,0.0,-0.0,-5.16666666666667,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medusa,6.0,127,115.13738503759879,-11.86261496240121,-9.340641702678118,134.4,0.0,0.0,0,0,162.775,162.775,0.0,0.0,0.0,0.0,-2.0,-11.5,-1.0,0,0,0,0,-0.0,8.0,14.375,6.0,-0.0,0.0,0.0,-0.0,28.375,0.0,0.0,0,0,0,-1.0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,-0.0,-0.0,0.0,-8.725279134461887,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-38.91233582793933,0.0,0.0,0.0,0.0,0.0,-47.637614962401216
Mammoth,6.0,126,121.54194580112855,-4.4580541988714515,-3.5381382530725807,134.4,0.0,9.666666666666666,0,0,112.81666666666666,112.81666666666666,0.0,0.0,0.0,-2.0,3.0,-2.3333333333333357,3.0,0,0,0,1,7.0,-12.0,2.9166666666666696,-18.0,-0.0,0.0,0.0,-1.5,-21.58333333333333,0.0,0.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,8.725279134461887,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,8.725279134461887
Stone Giant,7.0,126,139.22527913446189,13.225279134461886,10.496253281318957,156.0,0.0,0.0,2,0,130.5,130.5,0.0,0.0,0.0,4.0,2.0,-8.0,2.0,0,0,0,1,-14.0,-8.0,10.0,-12.0,-0.0,0.0,0.0,-1.5,-25.5,0.0,0.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,8.725279134461887,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,8.725279134461887
Young Black Dragon,7.0,127,120.83333333333334,-6.166666666666657,-4.8556430446194145,156.0,0.0,18.833333333333332,4,0,120.83333333333334,120.83333333333334,0.0,0.0,0.0,7.0,0.0,13.333333333333329,-1.0,0,0,0,0,-24.5,-0.0,-16.66666666666666,6.0,-0.0,0.0,0.0,-0.0,-35.16666666666666,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Shield Guardian,7.0,142,157.1071430847387,15.10714308473871,10.638833158266696,156.0,30.0,0.0,0,0,150.25,150.25,0.0,0.0,0.0,2.0,0.0,-25.0,0.0,0,0,0,0,-7.0,-0.0,31.25,-0.0,-0.0,0.0,0.0,-0.0,24.25,0.0,150.25,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,6.857143084738716,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,6.857143084738716
Oni,7.0,110,98.55140256729867,-11.448597432701334,-10.407815847910303,156.0,30.0,0.0,4,0,94.25,94.25,0.0,0.0,0.0,5.0,0.0,21.0,-2.0,0,0,0,0,-17.5,-0.0,-26.25,12.0,-0.0,0.0,0.0,-0.0,-31.75,0.0,94.25,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.301402567298662,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,4.301402567298662
Giant Ape,7.0,157,169.72527913446189,12.725279134461886,8.105273334052157,156.0,0.0,0.0,0,0,161.0,161.0,0.0,0.0,0.0,-3.0,2.0,-2.0,0.0,0,0,0,0,10.5,-8.0,2.5,-0.0,-0.0,0.0,0.0,-0.0,5.0,0.0,0.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,8.725279134461887,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,8.725279134461887
Young Copper Dragon,7.0,119,135.58333333333334,16.583333333333343,13.935574229691886,156.0,0.0,14.333333333333334,4,0,135.58333333333334,135.58333333333334,0.0,0.0,0.0,6.0,0.0,4.333333333333336,-1.0,0,0,0,0,-21.0,-0.0,-5.41666666666667,6.0,-0.0,0.0,0.0,-0.0,-20.41666666666667,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hezrou,8.0,136,136.67524792111416,0.6752479211141633,0.49650582434864954,163.2,0.0,0.0,5,0,168.2,157.6875,10.5125,0.0,10.5125,6.0,0.0,-16.0,-1.0,0,0,0,0,-21.0,-0.0,20.0,6.0,-0.0,0.0,0.0,-0.0,5.0,0.0,0.0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-21.012252078885826,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-21.012252078885826
Spirit Naga,8.0,75,90.49455860636218,15.494558606362176,20.659411475149568,163.2,0.0,0.0,2,0,123.44999999999999,123.44999999999999,0.0,0.0,0.0,2.0,0.0,31.0,-1.0,0,0,0,0,-7.0,-0.0,-38.75,6.0,-0.0,0.0,0.0,-0.0,-39.75,0.0,0.0,0,0,1,0.0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-32.955441393637805,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-32.955441393637805
Hydra,8.0,172,157.78040484327545,-14.219595156724552,-8.267206486467762,163.2,0.0,0.0,0,0,199.2,199.2,0.0,0.0,0.0,0.0,1.0,-32.0,0.0,0,0,0,0,-0.0,-4.0,40.0,-0.0,-0.0,0.0,0.0,-0.0,36.0,0.0,0.0,0,0,0,1.0,0,0,1,1,1,1,0,0,0,0,1,0.0,0.0,-0.0,-0.0,0.0,8.725279134461887,-0.0,-0.0,-7.372879665808868,-32.955441393637805,0.0,-9.816553231739741,-0.0,0.0,0.0,0.0,0.0,0.0,-41.419595156724526
Young Bronze Dragon,8.0,142,121.78333333333333,-20.21666666666667,-14.237089201877936,163.2,0.0,23.333333333333332,4,0,121.78333333333333,121.78333333333333,0.0,0.0,0.0,7.0,1.0,10.333333333333329,0.0,0,0,0,0,-24.5,-4.0,-12.91666666666666,-0.0,-0.0,0.0,0.0,-0.0,-41.41666666666666,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Young Green Dragon,8.0,136,139.28333333333333,3.2833333333333314,2.4142156862745083,163.2,0.0,13.333333333333334,4,0,139.28333333333333,139.28333333333333,0.0,0.0,0.0,7.0,0.0,4.333333333333336,-1.0,0,0,0,0,-24.5,-0.0,-5.41666666666667,6.0,-0.0,0.0,0.0,-0.0,-23.91666666666667,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Frost Giant,8.0,138,159.42527913446187,21.425279134461874,15.525564590189763,163.2,0.0,0.0,2,0,150.7,150.7,0.0,0.0,0.0,2.0,2.0,-2.0,0.0,0,0,0,0,-7.0,-8.0,2.5,-0.0,-0.0,0.0,0.0,-0.0,-12.5,0.0,0.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,8.725279134461887,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,8.725279134461887
Tyrannosaurus Rex,8.0,136,149.3572011294444,13.357201129444405,9.821471418709121,163.2,0.0,0.0,0,0,145.575,145.575,0.0,0.0,0.0,-2.0,3.0,0.5,2.0,0,0,0,0,7.0,-12.0,-0.625,-12.0,-0.0,0.0,0.0,-0.0,-17.625,0.0,0.0,0,0,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,-0.0,-0.0,0.0,8.725279134461887,-4.943078005017483,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.7822011294444042
Assassin,8.0,78,89.06238503759877,11.062385037598773,14.182544919998428,163.2,0.0,13.0,0,0,136.7,136.7,0.0,0.0,0.0,0.0,-1.0,22.0,0.0,1,0,0,0,-0.0,4.0,-27.5,-0.0,-3.0,0.0,0.0,-0.0,-26.5,0.0,0.0,0,0,0,-1.0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,-8.725279134461887,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-38.91233582793933,0.0,0.0,0.0,0.0,0.0,-47.637614962401216
Chain Devil,8.0,85,105.8099320325813,20.8099320325813,24.482272979507414,163.2,0.0,0.0,4,0,168.95,158.390625,10.559375,0.0,10.559375,5.0,1.0,-17.0,-1.0,0,0,0,0,-17.5,-4.0,21.25,6.0,-0.0,0.0,0.0,-0.0,5.75,0.0,0.0,0,0,0,-1.0,1,0,0,0,0,0,1,0,0,1,0,0.0,0.0,-0.0,-0.0,0.0,-8.725279134461887,-4.943078005017483,-0.0,-0.0,-0.0,0.0,-0.0,-38.91233582793933,0.0,0.0,0.0,0.0,0.0,-52.5806929674187
Cloaker,8.0,78,109.28556710245138,31.28556710245138,40.10970141339921,163.2,81.6,0.0,0,0,126.475,126.475,0.0,0.0,0.0,-1.0,-1.0,-35.5,1.0,1,1,0,0,3.5,4.0,44.375,-6.0,-3.0,2.0,0.0,-0.0,44.875,0.0,0.0,0,0,0,0.0,0,0,1,0,0,1,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-7.372879665808868,-0.0,0.0,-9.816553231739741,-0.0,0.0,0.0,0.0,0.0,0.0,-17.18943289754861
Bone Devil,9.0,142,143.87056042111416,1.8705604211141633,1.3172960712071573,174.0,0.0,0.0,4,0,175.875,164.8828125,10.9921875,0.0,10.9921875,7.0,0.0,-11.5,-2.0,0,0,0,0,-24.5,-0.0,14.375,12.0,-0.0,0.0,0.0,-0.0,1.875,0.0,0.0,0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-21.012252078885826,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-21.012252078885826
Clay Golem,9.0,133,160.3125,27.3125,20.535714285714285,174.0,0.0,0.0,2,0,213.75,160.3125,0.0,53.4375,53.4375,0.0,0.0,-27.0,-1.0,0,0,0,0,-0.0,-0.0,33.75,6.0,-0.0,0.0,0.0,-0.0,39.75,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fire Giant,9.0,162,160.47527913446189,-1.5247208655381144,-0.9411857194679718,174.0,0.0,0.0,2,0,151.75,151.75,0.0,0.0,0.0,4.0,3.0,-3.0,0.0,0,0,0,0,-14.0,-12.0,3.75,-0.0,-0.0,0.0,0.0,-0.0,-22.25,0.0,0.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,8.725279134461887,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,8.725279134461887
Young Blue Dragon,9.0,152,139.0,-13.0,-8.552631578947368,174.0,0.0,21.5,4,0,139.0,139.0,0.0,0.0,0.0,6.0,1.0,8.0,0.0,0,0,0,0,-21.0,-4.0,-10.0,-0.0,-0.0,0.0,0.0,-0.0,-35.0,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Treant,9.0,138,187.13386309691856,49.13386309691856,35.60424862095548,174.0,0.0,0.0,0,0,198.5,198.5,0.0,0.0,0.0,0.0,2.0,-26.0,0.0,0,0,0,0,-0.0,-8.0,32.5,-0.0,-0.0,0.0,0.0,-0.0,24.5,0.0,0.0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-20.09141603754332,-0.0,0.0,8.725279134461887,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-11.366136903081431
Glabrezu,9.0,157,146.69754699498253,-10.302453005017469,-6.562071977718133,174.0,0.0,0.0,6,0,161.75,151.640625,10.109375,0.0,10.109375,7.0,1.0,-13.0,0.0,0,0,0,0,-24.5,-4.0,16.25,-0.0,-0.0,0.0,0.0,-0.0,-12.25,0.0,0.0,0,0,1,0.0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-4.943078005017483,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-4.943078005017483
Cloud Giant,9.0,200,179.72527913446189,-20.274720865538114,-10.137360432769057,174.0,0.0,0.0,4,0,171.0,171.0,0.0,0.0,0.0,2.0,4.0,-16.0,0.0,0,0,0,0,-7.0,-16.0,20.0,-0.0,-0.0,0.0,0.0,-0.0,-3.0,0.0,0.0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,8.725279134461887,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,8.725279134461887
Young Silver Dragon,9.0,168,131.91666666666666,-36.08333333333334,-21.47817460317461,174.0,0.0,21.666666666666668,4,0,131.91666666666666,131.91666666666666,0.0,0.0,0.0,6.0,2.0,5.666666666666671,1.0,0,0,0,0,-21.0,-8.0,-7.083333333333339,-6.0,-0.0,0.0,0.0,-0.0,-42.08333333333334,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Stone Golem,10.0,178,155.625,-22.375,-12.570224719101123,186.0,0.0,0.0,2,0,207.5,155.625,0.0,51.875,51.875,2.0,1.0,-26.0,0.0,0,0,0,0,-7.0,-4.0,32.5,-0.0,-0.0,0.0,0.0,-0.0,21.5,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deva,10.0,136,172.68097086553811,36.680970865538114,26.97130210701332,186.0,0.0,0.0,4,0,193.5,181.40625,12.09375,0.0,12.09375,4.0,-1.0,-14.0,0.0,0,0,0,0,-14.0,4.0,17.5,-0.0,-0.0,0.0,0.0,-0.0,7.5,0.0,0.0,0,0,1,-1.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,-8.725279134461887,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-8.725279134461887
Guardian Naga,10.0,127,142.10300537462246,15.103005374622455,11.892130216238153,186.0,0.0,0.0,6,0,184.875,184.875,0.0,0.0,0.0,7.0,-1.0,-11.5,-1.0,1,1,0,0,-24.5,4.0,14.375,6.0,-3.0,2.0,0.0,-0.0,-1.125,0.0,0.0,0,0,1,0.0,0,0,0,1,0,1,0,1,0,1,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-32.955441393637805,0.0,-9.816553231739741,-0.0,0.0,0.0,0.0,0.0,0.0,-42.771994625377545
Young Red Dragon,10.0,178,160.33333333333334,-17.666666666666657,-9.925093632958797,186.0,0.0,21.833333333333332,4,0,160.33333333333334,160.33333333333334,0.0,0.0,0.0,5.0,1.0,3.3333333333333286,0.0,0,0,0,0,-17.5,-4.0,-4.166666666666661,-0.0,-0.0,0.0,0.0,-0.0,-25.66666666666666,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Young Gold Dragon,10.0,178,164.08333333333334,-13.916666666666657,-7.818352059925088,186.0,0.0,22.333333333333332,4,0,164.08333333333334,164.08333333333334,0.0,0.0,0.0,5.0,1.0,0.3333333333333286,0.0,0,0,0,0,-17.5,-4.0,-0.41666666666666075,-0.0,-0.0,0.0,0.0,-0.0,-21.91666666666666,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Aboleth,10.0,135,149.8770196334918,14.877019633491813,11.020014543327267,186.0,0.0,0.0,2,0,208.5625,208.5625,0.0,0.0,0.0,2.0,0.0,-9.25,-3.0,0,0,0,0,-7.0,-0.0,11.5625,18.0,-0.0,0.0,0.0,-0.0,22.5625,0.0,0.0,0,3,0,0.0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,-0.0,-25.73003897287038,0.0,0.0,-0.0,-0.0,-0.0,-32.955441393637805,0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-58.68548036650819
Behir,11.0,168,184.96103406032034,16.961034060320344,10.095853607333538,198.0,0.0,25.166666666666668,1,0,178.125,178.125,0.0,0.0,0.0,1.0,1.0,10.666666666666671,-1.0,0,0,0,1,-4.5,-5.0,-16.000000000000007,7.5,-0.0,0.0,0.0,-1.875,-19.875000000000007,0.0,0.0,0,0,0,1.0,1,0,1,0,0,0,0,0,0,1,0,-0.0,0.0,0.0,0.0,-0.0,15.504031965818008,-3.1175378487120673,-0.0,-0.3766729822544173,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-5.173787074531184,-0.0,0.0,6.836034060320339
Horned Devil,11.0,178,202.734375,24.734375,13.895716292134832,198.0,0.0,0.0,4,0,216.25,202.734375,13.515625,0.0,13.515625,5.0,1.0,-30.5,0.0,0,0,0,0,-22.5,-5.0,45.75,-0.0,-0.0,0.0,0.0,-0.0,18.25,0.0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0
Gynosphinx,11.0,136,135.9997780978558,-0.00022190214420447774,-0.00016316334132682186,198.0,0.0,0.0,5,0,250.5,234.84375,15.65625,0.0,15.65625,5.0,0.0,-45.0,-1.0,0,0,0,0,-22.5,-0.0,67.5,7.5,-0.0,0.0,0.0,-0.0,52.5,0.0,0.0,0,3,1,0.0,0,0,0,1,0,0,0,0,0,0,0,-0.0,0.0,0.0,146.03462103121691,-18.002626173476497,0.0,-0.0,-0.0,-0.0,-226.87596675988462,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-98.8439719021442
Remorhaz,11.0,195,187.71103406032034,-7.288965939679656,-3.7379312511177725,198.0,0.0,24.0,0,0,180.875,180.875,0.0,0.0,0.0,0.0,2.0,3.5,0.0,0,0,0,1,-0.0,-10.0,-5.25,-0.0,-0.0,0.0,0.0,-1.875,-17.125,0.0,0.0,0,0,0,1.0,1,0,1,0,0,0,0,0,0,1,0,-0.0,0.0,0.0,0.0,-0.0,15.504031965818008,-3.1175378487120673,-0.0,-0.3766729822544173,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-5.173787074531184,-0.0,0.0,6.836034060320339
Efreeti,11.0,200,216.2473738265235,16.2473738265235,8.12368691326175,198.0,0.0,0.0,2,0,234.25,234.25,0.0,0.0,0.0,2.0,1.0,-21.833333333333343,-2.0,0,1,0,0,-9.0,-5.0,32.750000000000014,15.0,-0.0,2.5,0.0,-0.0,36.250000000000014,0.0,0.0,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,0,-0.0,0.0,0.0,0.0,-18.002626173476497,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-18.002626173476497
Djinni,11.0,161,170.6714625452892,9.671462545289188,6.007119593347322,198.0,0.0,0.0,2,0,218.25,218.25,0.0,0.0,0.0,2.0,0.0,-24.5,1.0,0,0,0,0,-9.0,-0.0,36.75,-7.5,-0.0,0.0,0.0,-0.0,20.25,0.0,0.0,0,0,1,0.0,0,0,0,0,0,0,1,0,0,1,0,-0.0,0.0,0.0,0.0,-18.002626173476497,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-24.402124206703135,0.0,-0.0,-5.173787074531184,-0.0,0.0,-47.57853745471082
Roc,11.0,248,217.21673900839278,-30.78326099160722,-12.412605238551299,198.0,0.0,0.0,2,0,194.5,194.5,0.0,0.0,0.0,0.0,4.0,-21.0,2.0,0,0,0,0,-0.0,-20.0,31.5,-15.0,-0.0,0.0,0.0,-0.0,-3.5,0.0,0.0,0,0,0,2.0,1,0,0,0,0,0,0,0,0,1,0,-0.0,0.0,0.0,0.0,-0.0,31.008063931636016,-3.1175378487120673,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-5.173787074531184,-0.0,0.0,22.716739008392764
